,4,5,6,7
2000-02-15,0.0,0.0,0.0,0.0
2000-02-16,0.0,0.0,0.0,0.0
2000-02-17,0.0,0.0,0.0,0.0
2000-02-18,0.0,0.0,0.0,0.0
2000-02-19,0.0,0.0,0.0,0.0
2000-02-20,0.0,0.0,0.0,0.0
2000-02-21,0.0,0.0,0.0,0.0
2000-02-22,0.0,0.0,0.0,0.0
2000-02-23,0.0,0.0,0.0,0.0
2000-02-24,0.0,0.0,0.0,0.0
2000-02-25,0.0,0.0,0.0,0.0
2000-02-26,0.0,0.0,0.0,0.0
2000-02-27,0.04578989548683167,0.0,0.6433833602784823,0.5679720750451088
2000-02-28,0.0,0.0,0.0,0.0
2000-02-29,0.0,0.0,0.0,0.0
2000-03-01,0.0,0.0,0.0,0.0
2000-03-02,0.0,0.0,0.0,0.0
2000-03-03,0.0,0.0,0.0,0.0
2000-03-04,0.0,0.0,0.0,0.0
2000-03-05,0.0,0.0,0.0,0.0
2000-03-06,0.0,0.0,0.0,0.0
2000-03-07,0.0,0.0,0.0,0.0
2000-03-08,0.0,0.0,0.0,0.0
2000-03-09,0.0,0.0,0.0,0.0
2000-03-10,0.0,0.0,0.0,0.0
2000-03-11,0.0,0.0,0.0,0.0
2000-03-12,0.0,0.0,0.0,0.0
2000-03-13,0.0,0.0,0.0,0.0
2000-03-14,0.0,0.0,0.0,0.0
2000-03-15,0.0,0.0,0.0,0.0
2000-03-16,0.0,0.0,0.0,0.0
2000-03-17,0.0,0.0,0.0,0.0
2000-03-18,0.0,0.0,0.0,0.0
2000-03-19,0.0,0.0,0.0,0.0
2000-03-20,0.2434743112415075,0.0,0.0,0.0
2000-03-21,0.0,0.0,0.0,0.0
2000-03-22,0.0,0.0,0.0,0.0
2000-03-23,0.0,0.0,0.0,0.0
2000-03-24,0.0,0.0,0.0,0.0
2000-03-25,0.0,0.0,0.0,0.0
2000-03-26,0.0,0.0,0.0,0.0
2000-03-27,0.0,0.0,0.0,0.0
2000-03-28,0.0,0.0,0.0,0.0
2000-03-29,0.0,0.0,0.0,0.0
2000-03-30,0.0,0.0,0.0,0.0
2000-03-31,0.0,0.0,0.0,0.0
2000-04-01,0.0,0.0,0.0,0.0
2000-04-02,0.0,0.0,0.10624910124215403,0.0
2000-04-03,0.0,0.0,0.48292590430523796,0.0
2000-04-04,0.0,0.0,0.2460698658864325,0.0
2000-04-05,0.0,0.0,0.0,0.0
2000-04-06,0.0,0.0,0.0,0.0
2000-04-07,0.0,0.0,0.0,0.0
2000-04-08,0.0,0.0,0.0,0.0
2000-04-09,0.0,0.0,0.0,0.0
2000-04-10,0.0,0.0,0.0,0.0
2000-04-11,0.0,0.0,0.0,0.0
2000-04-12,0.0,0.0,0.0,0.0
2000-04-13,0.0,0.0,0.0,0.0
2000-04-14,0.0,0.0,0.0,0.0
2000-04-15,0.7907761867821216,0.38396162538494105,0.5701517687075668,0.5303308638930321
2000-04-16,0.4612998614072799,0.17300713009059182,0.7071237248472043,0.0
2000-04-17,0.0,0.8561476477637212,0.8316785775187115,0.7809527367353439
2000-04-18,0.4399674498409032,0.9463459520649027,0.9812094128307783,0.8371046829223633
2000-04-19,0.42336229314208035,0.7957813425196542,0.9382871010495972,0.7700728297233581
2000-04-20,0.2184271153375506,0.8069927613075378,0.8815041681917178,0.792317156791687
2000-04-21,0.5276115795075893,0.8365364495876394,0.783985003359202,0.7395016288757325
2000-04-22,0.3292304735898971,0.6664831446675362,0.9445444496959037,0.793113956451416
2000-04-23,0.5129415677636862,0.6731914652693909,0.775015288418573,0.6983035957813263
2000-04-24,0.0,0.08157668066429505,1.0,0.8393142008781432
2000-04-25,0.0,0.0,0.8488393656102322,0.0
2000-04-26,0.0,0.0,0.8488393656102322,0.0
2000-04-27,0.0,0.0,0.8488393656102322,0.0
2000-04-28,0.0,0.0,0.8488393656102322,0.0
2000-04-29,0.0,0.0,0.8488393656102322,0.5816095522046089
2000-04-30,0.2795976594299078,0.0,0.7773368933890016,0.5553251162171363
2000-05-01,0.0,0.0,0.0,0.0
2000-05-02,0.0,0.15698127113129373,0.3799502209703335,0.0
2000-05-03,0.0,0.0,0.6407477069718557,0.6017255702614784
2000-05-04,0.6172918918311596,0.03437557416688267,0.002329203534043498,0.6017229017615318
2000-05-05,0.7838343052238226,0.19973510988700538,0.7949251181508106,0.5888257169723511
2000-05-06,0.5359447834014891,0.0,0.7835600633991676,0.6753154784440994
2000-05-07,0.4118387818068266,0.0,0.8606819647798938,0.0
2000-05-08,0.32519095101952555,0.0,0.7845079884046897,0.5465596348047256
2000-05-09,0.0,0.0,0.0,0.0
2000-05-10,0.0,0.0,0.7328759320763252,0.0
2000-05-11,0.0,0.1659585229899167,0.882345442975768,0.0
2000-05-12,0.04131131903082132,0.0,0.0,0.0
2000-05-13,0.0,0.0,0.09639171358818811,0.0
2000-05-14,0.0,0.008459930748605925,0.0,0.0
2000-05-15,0.8569185914456845,0.7367953588663305,0.8092038358975616,0.7915148037672043
2000-05-16,0.8351626279950141,0.8960316043111031,0.9451199697071895,0.7897958570718765
2000-05-17,0.058350135999917986,0.8175742723875575,0.851743517065835,0.8280360382795333
2000-05-18,0.0,0.22359250406669492,0.3144432940359952,0.0
2000-05-19,0.0,0.0,0.0,0.0
2000-05-20,0.0,0.2649282421165533,0.81155795670011,0.7561279702186584
2000-05-21,0.0,0.0,0.5179010417270992,0.4946814355254173
2000-05-22,0.24832742663025856,0.5391482786595085,0.698923468084799,0.6921444815397262
2000-05-23,0.3548751803487539,0.3445465644347815,0.727415037131351,0.0
2000-05-24,0.0,0.0,0.0,0.0
2000-05-25,0.739495161730051,0.686665258108343,0.7486125021044994,0.7217900013923645
2000-05-26,0.4881441863670945,0.08511069822519897,0.5369211920495663,0.5284146645665169
2000-05-27,0.9275022851467132,0.7313199650039397,0.7497322350833567,0.7350030428171158
2000-05-28,0.9544412237554787,0.6922843198705111,0.839643355438279,0.7482776761054992
2000-05-29,1.0,0.8607558469615356,0.9510461063238069,0.7807968819141388
2000-05-30,0.8994458397030831,0.8247006512289186,0.7948198427477232,0.5851491370797157
2000-05-31,0.6048896737545728,0.5489505042810253,0.6024361987339539,0.6230298280715942
2000-06-01,1.0,0.7272029017224722,0.872563618808571,0.6951147383451461
2000-06-02,1.0,0.789522546849869,0.8556667261042945,0.8378197687864304
2000-06-03,1.0,0.8739190897431394,0.987024195669219,0.7684703594446182
2000-06-04,0.9453331668108701,0.6536866332756148,0.8866795689519494,0.5378720086812973
2000-06-05,1.0,0.734930611860482,0.898479557266045,0.6107619404792786
2000-06-06,0.9892417103350162,0.6641717316989055,0.08067598727169553,0.529400891661644
2000-06-07,0.9848987198203802,0.5152752529348366,0.8500004116311257,0.5840387886762619
2000-06-08,0.8721585500627757,0.5268724104982836,0.832172302597513,0.5168612498044968
2000-06-09,0.5081730416595934,0.642232684541509,0.5418444332128597,0.6735096973180771
2000-06-10,0.8965518168926239,0.7202512383963837,0.9574348626906674,0.6535835754871369
2000-06-11,0.0,0.0,0.0,0.0
2000-06-12,0.0,0.0,0.0,0.0
2000-06-13,0.0,0.0,0.0,0.0
2000-06-14,0.0,0.0,0.0,0.0
2000-06-15,0.818807916867733,0.6083972200616397,0.6398938109042744,0.6570322871208191
2000-06-16,0.906635468763113,0.7319725671300181,0.655848038347645,0.6347087705135346
2000-06-17,0.9506822048842907,0.9270419682470368,0.9833241246630335,0.7326068019866944
2000-06-18,0.9849408060312271,0.9216420688035558,0.8799596709240642,0.8069232994318009
2000-06-19,0.7464660733222961,0.5083059384358029,0.7581756164568166,0.5714896267652512
2000-06-20,0.0,0.0,0.0,0.0
2000-06-21,0.0,0.0,0.24067895921412855,0.0
2000-06-22,0.5739180955022573,0.9422648541733561,0.7159862505323773,0.6627060949802398
2000-06-23,0.0,0.0,0.0,0.0
2000-06-24,0.0,0.5542771676323786,0.062253714412347325,0.0
2000-06-25,0.5644762984648346,0.6326390913337346,0.716078522257093,0.6488373237848282
2000-06-26,0.0,0.7946620363438571,0.6287032212316991,0.5685512837767601
2000-06-27,0.0,0.0,0.0,0.0
2000-06-28,0.0,0.0,0.0,0.0
2000-06-29,0.0,0.0,0.0,0.0
2000-06-30,0.0,0.0,0.0,0.0
2000-07-01,0.6375725415498018,0.0,0.780737734672924,0.5902211260795593
2000-07-02,0.8676445801019669,0.8421573792404108,0.8311054064685273,0.7960899108648299
2000-07-03,0.9782712430894375,0.9777517561731022,1.0,0.8015222555398941
2000-07-04,0.990720851200819,0.9133995834042016,0.8623491744800577,0.8676288604736327
2000-07-05,1.0,0.8858579234821807,1.0,0.875151794552803
2000-07-06,1.0,0.9777770753137369,0.9456647189540996,0.7871331268548966
2000-07-07,0.6508126101911067,0.5997481793760028,0.6230770901456063,0.5450975853204727
2000-07-08,0.7709503168880939,0.7143543464938801,0.6502794200590709,0.6502980750799179
2000-07-09,0.29100924017429347,0.5951423635306182,0.012812797234704099,0.5328724297881127
2000-07-10,0.876635425710678,0.8777612211049338,0.9452097562410767,0.7403907442092895
2000-07-11,0.9290188282847404,0.9525208716260062,0.8917603607962118,0.8551838421821594
2000-07-12,0.9785915791988372,0.9887661639223866,1.0,0.8446948343515396
2000-07-13,0.879322474616766,0.8832216992962018,0.8257763195441415,0.783145306110382
2000-07-14,1.0,0.890135214737168,1.0,0.0
2000-07-15,0.9947775430440902,0.9996976733600161,0.9852650986425581,0.7893368750810623
2000-07-16,1.0,0.8297735249799956,1.0,0.9114376962184906
2000-07-17,1.0,0.9439361967410078,1.0,0.6473993629217147
2000-07-18,1.0,1.0,0.7098374788566598,0.8428261631727219
2000-07-19,1.0,1.0,1.0,0.8271343016624451
2000-07-20,0.0,0.0,0.0,0.0
2000-07-21,0.6177628492563962,0.8112904416116667,0.770682810721919,0.7452945095300674
2000-07-22,0.8661017904639243,0.7345246295404042,0.8260717845428737,0.7723950016498565
2000-07-23,0.9952759250760078,0.862105670604441,1.0,0.869635283946991
2000-07-24,0.0,1.0,0.965411639093525,0.8556117397546767
2000-07-25,1.0,1.0,0.9772943885945199,0.919289721250534
2000-07-26,1.0,1.0,1.0,0.8963886547088623
2000-07-27,1.0,1.0,0.9751051697445414,0.9172836583852768
2000-07-28,1.0,1.0,1.0,0.9418272948265075
2000-07-29,1.0,0.9883654909259006,0.9349378907069978,0.8367601579427719
2000-07-30,1.0,1.0,1.0,0.920958976149559
2000-07-31,1.0,1.0,0.9877589996593698,0.8435810601711273
2000-08-01,0.6979376128166913,1.0,1.0,0.7277385205030441
2000-08-02,1.0,1.0,1.0,0.8897209388017654
2000-08-03,1.0,1.0,1.0,0.965702291727066
2000-08-04,1.0,1.0,0.7186726043362998,0.879508084654808
2000-08-05,0.684575925847888,1.0,0.9526040687981167,0.9345911163091659
2000-08-06,0.0,0.8351096938421697,0.848478981887715,0.0
2000-08-07,0.0,0.8351096938421697,0.848478981887715,0.0
2000-08-08,0.0,0.8351096938421697,0.848478981887715,0.0
2000-08-09,0.0,0.8351096938421697,0.848478981887715,0.0
2000-08-10,0.0,0.8351096938421697,0.848478981887715,0.0
2000-08-11,0.0,0.8351096938421697,0.848478981887715,0.0
2000-08-12,0.0,0.8351096938421697,0.848478981887715,0.0
2000-08-13,0.0,0.8351096938421697,0.848478981887715,0.0
2000-08-14,0.0,0.8351096938421697,0.848478981887715,0.0
2000-08-15,0.0,0.8351096938421697,0.848478981887715,0.0
2000-08-16,0.0,0.8351096938421697,0.848478981887715,0.0
2000-08-17,0.0,0.8351096938421697,0.848478981887715,0.0
2000-08-18,0.0,0.8351096938421697,0.848478981887715,0.0
2000-08-19,0.861789565950632,0.8351096938421697,0.848478981887715,0.8273468440771102
2000-08-20,0.9208743742436171,1.0,0.32341858744621277,0.0
2000-08-21,0.6222091027855873,0.5337984469796649,0.610706481081951,0.5770134577155113
2000-08-22,0.8892337381452322,0.8307727905065435,0.0,0.0
2000-08-23,0.8855453176856041,0.9993047976604212,0.9377935100719337,0.7837142735719681
2000-08-24,1.0,1.0,0.8443097975560362,0.7246397429704666
2000-08-25,0.9614159588754176,0.7866817461266931,0.9418476710623752,0.7730255609750748
2000-08-26,1.0,0.909671163796888,0.9695905629742064,0.8672576504945755
2000-08-27,1.0,0.9744714881449079,1.0,0.7520815867185593
2000-08-28,0.0,0.0,0.0,0.0
2000-08-29,0.0,0.9102294747696982,0.5603277575245336,0.4901221951842308
2000-08-30,0.0,0.0,0.2917426822753623,0.6908755016326904
2000-08-31,1.0,1.0,0.9758139796503306,0.8528477507829666
2000-09-01,1.0,1.0,0.9679430129265206,0.6631591629981994
2000-09-02,1.0,1.0,1.0,0.8269959723949433
2000-09-03,1.0,0.9834009836191013,0.9609434389002208,0.6354156345129013
2000-09-04,1.0,0.8482383170589007,0.9609963166941374,0.8615221786499023
2000-09-05,1.0,1.0,1.0,0.8108278197050094
2000-09-06,1.0,1.0,0.978872392990937,0.9261819517612457
2000-09-07,0.12228363970816135,0.0,0.0,0.0
2000-09-08,0.0,0.0,0.0,0.0
2000-09-09,0.0,0.0,0.0,0.0
2000-09-10,0.5439214436084031,0.6342107949151424,0.6706755355124674,0.7004857796430588
2000-09-11,0.48606838315725326,0.0,0.0,0.0
2000-09-12,0.6170276144146919,0.7111937442605879,0.654540437438215,0.6664461058378219
2000-09-13,0.5847542914032936,0.59086148949317,0.5873676184632092,0.622537670135498
2000-09-14,0.8913803368389607,0.935288060914587,0.9360418022558509,0.8305764502286911
2000-09-15,0.9109082157045603,0.8897517440826805,0.8535276031069873,0.8497098833322525
2000-09-16,0.6953891755342484,0.8746025165903225,0.8876707247334222,0.7745265561342239
2000-09-17,0.6895216771304605,0.6090211296547587,0.6345640434573094,0.592903184890747
2000-09-18,0.6371654308706521,0.7895629638948558,0.8813703357573186,0.8272137796878815
2000-09-19,0.0,0.0,0.0,0.0
2000-09-20,0.0,0.0,0.7982617859676896,0.7453886282444
2000-09-21,0.8926825857281684,0.9029722137375134,0.9150575331743395,0.8318007147312164
2000-09-22,1.0,0.9474082110779277,0.9235332716121856,0.8782964414358139
2000-09-23,0.0,0.0,0.0,0.0
2000-09-24,1.0,0.9427710500040664,0.6812489054797013,0.7251929879188538
2000-09-25,1.0,1.0,0.9799591404706653,0.9072722399234772
2000-09-26,1.0,1.0,0.9826785944671269,0.6960327023267746
2000-09-27,1.0,1.0,0.9899109253711587,0.9249584084749222
2000-09-28,1.0,1.0,0.9791755346850389,0.8352590906620025
2000-09-29,1.0,1.0,1.0,0.8563860374689102
2000-09-30,1.0,1.0,1.0,0.8417043834924698
2000-10-01,1.0,1.0,0.9395943340886801,0.8225961208343505
2000-10-02,1.0,1.0,0.9869150868016816,0.8497191148996353
2000-10-03,1.0,1.0,0.9182012156811027,0.7011190074682235
2000-10-04,1.0,1.0,1.0,0.8209773510694504
2000-10-05,1.0,1.0,1.0,0.7174491453170776
2000-10-06,1.0,1.0,0.9073555868481183,0.8074228137731552
2000-10-07,1.0,1.0,0.9903248726690397,0.6900832456350326
2000-10-08,1.0,1.0,0.9746896934933549,0.8589379888772964
2000-10-09,1.0,1.0,0.9934544994733816,0.8347468107938766
2000-10-10,1.0,1.0,0.9162293482302795,0.7931578785181045
2000-10-11,1.0,1.0,0.9596304029505701,0.7832024985551834
2000-10-12,1.0,1.0,0.8645319242961705,0.7022226846218109
2000-10-13,1.0,1.0,0.9957175882667718,0.7191967964172363
2000-10-14,1.0,1.0,0.8975259595695468,0.7184506261348724
2000-10-15,1.0,1.0,0.8957538745159078,0.8126084303855896
2000-10-16,1.0,1.0,1.0,0.5835869106650352
2000-10-17,0.0,1.0,0.9574756156632472,0.0
2000-10-18,1.0,1.0,0.9574756156632472,0.5488434380292893
2000-10-19,1.0,1.0,0.9643557920969197,0.7002256369590759
2000-10-20,1.0,1.0,0.8980005657828104,0.5581696650385857
2000-10-21,1.0,1.0,0.9174169304371916,0.545328771173954
2000-10-22,1.0,1.0,1.0,0.7633532583713531
2000-10-23,1.0,1.0,0.9407078853932521,0.6461629819869995
2000-10-24,1.0,1.0,0.962218006855498,0.8661870050430298
2000-10-25,0.0,1.0,0.9690010365936906,0.5572136929631233
2000-10-26,0.0,1.0,0.9354597697624317,0.0
2000-10-27,1.0,1.0,0.9354597697624317,0.0
2000-10-28,1.0,1.0,0.9930976191587334,0.0
2000-10-29,1.0,0.7460075273140957,0.5940754579690597,0.566071417927742
2000-10-30,0.6808760705053806,0.0,0.0,0.0
2000-10-31,0.7469399293154478,0.5561314390470953,0.6229967441565046,0.5462285605072975
2000-11-01,0.0,0.22441478744087884,0.0,0.0
2000-11-02,0.5930180508315562,0.5216150943849067,0.5179782262599717,0.49979179322719575
2000-11-03,0.8320173644721509,0.5155351566974028,0.728239196803835,0.6396341723203659
2000-11-04,0.5482128065824509,0.5931539772886308,0.6536334594825491,0.644341766834259
2000-11-05,0.0,0.0,0.007722549256868662,0.0
2000-11-06,0.6802746555268765,0.5928555182131475,0.7379152362090021,0.7313211619853973
2000-11-07,0.0,0.08242124843192687,0.053160661672138516,0.0
2000-11-08,0.0,0.0,0.5106359895820627,0.5032519361376763
2000-11-09,0.7964174627423286,0.8622331727250121,0.7925765674913096,0.7686533319950104
2000-11-10,0.11811477169990538,0.4381167317411782,0.5592005041764223,0.5615722188353538
2000-11-11,0.05509776501953602,0.30163178450286143,0.7632870996815878,0.0
2000-11-12,0.8959935432642697,0.13952975071629378,0.8698631024971194,0.604386100769043
2000-11-13,0.9522727408379317,0.9315481361280743,0.8624722231044953,0.7060847973823547
2000-11-14,0.9432252007842065,0.9778180086367414,0.8636143435858604,0.7551059347391128
2000-11-15,1.0,1.0,0.8993626808706259,0.6799658805131912
2000-11-16,0.9060878839194774,0.8614271788942962,0.8170512044522914,0.726000028848648
2000-11-17,0.9816388215065002,1.0,0.949363254496,0.6465862637758255
2000-11-18,0.891922746235132,0.9443490517617744,0.9360113949794323,0.7530696529150009
2000-11-19,0.7870863642781973,0.9913724303306866,0.9139088541331393,0.7056431967020035
2000-11-20,0.9683925211966038,0.9443806380634444,0.9199260760988627,0.5059164693951607
2000-11-21,0.8806678587257861,1.0,0.8845438570192913,0.7108914148807526
2000-11-22,0.687746922725439,1.0,0.9529739428994557,0.5227801269292831
2000-11-23,0.7705606762289999,0.9808355917680409,0.9222823299984967,0.5597702240943908
2000-11-24,0.7956283335775136,0.9916881277347788,0.9514925487939684,0.0
2000-11-25,0.5179976983010769,0.9135345992323302,0.902310605266442,0.6605534809827804
2000-11-26,0.8624370814293623,0.9598702108945865,0.9064356718264108,0.0
2000-11-27,0.7207179856300354,0.8444115726815328,0.8942033882739232,0.0
2000-11-28,0.7020346956521272,0.9300797619042082,0.8662932912757002,0.0
2000-11-29,0.0,0.8178182849079493,0.9053855040317609,0.0
2000-11-30,0.600225042450428,0.8836603168720081,0.8157178141787235,0.5939553672075272
2000-12-01,0.7947104918420316,0.8969217661501449,0.8916072054021063,0.0
2000-12-02,0.42973197871446606,0.8351388789094033,0.7886664186014486,0.5956735926866531
2000-12-03,0.5274667455911636,0.8646954702815891,0.8822421929881805,0.0
2000-12-04,0.43983806726038455,0.6914333251167717,0.747310709427111,0.0
2000-12-05,0.4908359835803509,0.7871108344479353,0.7964178424250957,0.0
2000-12-06,0.38003150618076326,0.7659375337698333,0.7502749910940313,0.0
2000-12-07,0.0,0.13600095314314828,0.0,0.0
2000-12-08,0.40316877643764015,0.7599366760290699,0.7771718174555443,0.0
2000-12-09,0.37700665114521975,0.7861955465345716,0.6670016406476499,0.0
2000-12-10,0.2902244893327355,0.0,0.6753970454922982,0.0
2000-12-11,0.053027856490015984,0.6806117045425584,0.6919989716634155,0.0
2000-12-12,0.044330663613975044,0.7288960358525012,0.659110712637711,0.0
2000-12-13,0.0,0.2659907075517462,0.6631488559922825,0.0
2000-12-14,0.0,0.4632352651244819,0.5590537748061536,0.0
2000-12-15,0.0,0.5920547679655346,0.5353843449325199,0.0
2000-12-16,0.0,0.4806122094098433,0.5038166118620171,0.0
2000-12-17,0.22812669686228035,0.6091573317054614,0.635587361912864,0.0
2000-12-18,0.0,0.32601160647815147,0.25841741437506344,0.0
2000-12-19,0.0,0.2988618465362753,0.008474261071532966,0.0
2000-12-20,0.0,0.0,0.15054910838448757,0.0
2000-12-21,0.0,0.2287083348496951,0.3773752023507324,0.0
2000-12-22,0.0,0.0,0.1563176117433856,0.0
2000-12-23,0.0,0.0,0.10698925243690613,0.0
2000-12-24,0.0,0.5001197685951313,0.36915294523868303,0.0
2000-12-25,0.0,0.0,0.0,0.0
2000-12-26,0.0,0.0,0.0,0.0
2000-12-27,0.0,0.0,0.0,0.0
2000-12-28,0.0,0.0,0.0,0.0
2000-12-29,0.0,0.0,0.0,0.0
2000-12-30,0.0,0.0,0.007815217087045313,0.0
2000-12-31,0.0,0.0,0.0,0.0
2001-01-01,0.0,0.0,0.0,0.0
2001-01-02,0.0,0.0,0.4334032056553083,0.0
2001-01-03,0.0,0.0,0.0,0.0
2001-01-04,0.0,0.0,0.008634307398460807,0.0
2001-01-05,0.0,0.0,0.0,0.0
2001-01-06,0.0,0.0,0.0,0.0
2001-01-07,0.0,0.0,0.0,0.0
2001-01-08,0.0,0.0,0.0,0.0
2001-01-09,0.0,0.0,0.0,0.0
2001-01-10,0.0,0.0,0.0,0.0
2001-01-11,0.0,0.0,0.0,0.0
2001-01-12,0.0,0.0,0.0,0.0
2001-01-13,0.0,0.0,0.0,0.0
2001-01-14,0.0,0.0,0.0,0.0
2001-01-15,0.0,0.0,0.0,0.0
2001-01-16,0.0,0.0,0.0,0.0
2001-01-17,0.0,0.0,0.0,0.0
2001-01-18,0.0,0.0,0.0,0.0
2001-01-19,0.0,0.0,0.0,0.0
2001-01-20,0.0,0.0,0.0,0.0
2001-01-21,0.0,0.0,0.0,0.0
2001-01-22,0.0,0.0,0.0,0.0
2001-01-23,0.0,0.0,0.0,0.0
2001-01-24,0.0,0.0,0.0,0.0
2001-01-25,0.0,0.0,0.0,0.0
2001-01-26,0.0,0.0,0.0,0.0
2001-01-27,0.0,0.0,0.0,0.0
2001-01-28,0.0,0.0,0.0,0.0
2001-01-29,0.0,0.0,0.0,0.0
2001-01-30,0.0,0.0,0.0,0.0
2001-01-31,0.0,0.0,0.0,0.0
2001-02-01,0.0,0.0,0.0,0.0
2001-02-02,0.0,0.0,0.0,0.0
2001-02-03,0.0,0.0,0.0,0.0
2001-02-04,0.0,0.0,0.0,0.0
2001-02-05,0.0,0.0,0.0,0.0
2001-02-06,0.0,0.0,0.0,0.0
2001-02-07,0.0,0.0,0.0,0.0
2001-02-08,0.0,0.0,0.0,0.0
2001-02-09,0.0,0.0,0.0,0.0
2001-02-10,0.0,0.0,0.0,0.0
2001-02-11,0.0,0.0,0.0,0.0
2001-02-12,0.0,0.0,0.0,0.0
2001-02-13,0.0,0.0,0.0,0.0
2001-02-14,0.0,0.0,0.0,0.0
2001-02-15,0.0,0.0,0.0,0.0
2001-02-16,0.0,0.0,0.0,0.0
2001-02-17,0.0,0.0,0.7037176612567986,0.7444271028041839
2001-02-18,0.0,0.0,0.0,0.0
2001-02-19,0.0,0.0,0.0,0.0
2001-02-20,0.0,0.0,0.0,0.0
2001-02-21,0.0,0.0,0.0,0.0
2001-02-22,0.0,0.0,0.0,0.0
2001-02-23,0.0,0.0,0.0,0.0
2001-02-24,0.0,0.0,0.0,0.0
2001-02-25,0.0,0.0,0.0,0.0
2001-02-26,0.0,0.0,0.0,0.0
2001-02-27,0.0,0.0,0.0,0.0
2001-02-28,0.0,0.0,0.0,0.0
2001-03-01,0.0,0.0,0.0,0.0
2001-03-02,0.0,0.0,0.0,0.0
2001-03-03,0.0,0.0,0.0,0.0
2001-03-04,0.0,0.0,0.0,0.0
2001-03-05,0.0,0.0,0.0,0.0
2001-03-06,0.0,0.0,0.0,0.0
2001-03-07,0.0,0.0,0.0,0.0
2001-03-08,0.0,0.0,0.0,0.0
2001-03-09,0.0,0.0,0.0,0.0
2001-03-10,0.0,0.0,0.0,0.0
2001-03-11,0.0,0.0,0.0,0.0
2001-03-12,0.0,0.0,0.0,0.0
2001-03-13,0.0,0.0,0.0,0.0
2001-03-14,0.0,0.0,0.0,0.0
2001-03-15,0.0,0.0,0.0,0.0
2001-03-16,0.0,0.0,0.0,0.0
2001-03-17,0.0,0.0,0.0,0.0
2001-03-18,0.0,0.0,0.0,0.0
2001-03-19,0.0,0.0,0.0,0.0
2001-03-20,0.0,0.0,0.0,0.0
2001-03-21,0.0,0.0,0.0,0.0
2001-03-22,0.7710431633770465,0.42732693631585245,0.0,0.0
2001-03-23,0.34475831899642945,0.06305862862386821,0.6597531133062311,0.0
2001-03-24,0.0,0.0,0.0,0.0
2001-03-25,0.0,0.0,0.38862790013249554,0.0
2001-03-26,0.0,0.0,0.0,0.0
2001-03-27,0.0,0.0,0.5111945674609807,0.0
2001-03-28,0.0,0.0,0.11252383364054064,0.0
2001-03-29,0.0,0.0,0.0,0.0
2001-03-30,0.0,0.0,0.11260466056565444,0.0
2001-03-31,0.0,0.0,0.0,0.0
2001-04-01,0.0,0.0,0.0,0.0
2001-04-02,0.0,0.0,0.0,0.0
2001-04-03,0.0,0.0,0.0,0.0
2001-04-04,0.0,0.5566790633320563,0.0,0.5614947602152824
2001-04-05,0.23358808924108743,0.7471033040339076,0.7608210506321244,0.6065982151031494
2001-04-06,0.0,0.008732033452869933,0.4379531877591379,0.5372761037945747
2001-04-07,0.0,0.0,0.3526254761260418,0.0
2001-04-08,0.0,0.0,0.2613238483046493,0.0
2001-04-09,0.0,0.0,0.0,0.0
2001-04-10,0.0,0.0,0.13673731796443464,0.0
2001-04-11,0.0,0.0,0.0,0.0
2001-04-12,0.0,0.0,0.09857142240119478,0.0
